PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2059,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2060,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2061,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2062,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2063,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2064,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2065,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2066,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2067,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2068,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2069,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPELE,,,,2070,,,,,,0.3816
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2010,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2011,,,,,,21.281
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2012,,,,,,16.2874
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2013,,,,,,12.5305
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2014,,,,,,6.2653
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2015,,,,,,11.3983
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2016,,,,,,19.0629
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2017,,,,,,25.6127
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2018,,,,,,24.0783
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2019,,,,,,25.5233
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2020,,,,,,17.8325
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2021,,,,,,13.8615
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2022,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2023,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2024,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2025,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2026,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2027,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2028,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2029,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2030,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2031,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2032,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2033,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2034,,,,,,0.0
TotalTechnologyAnnualActivityLowerLimit,TENDENCIAL,ECU,IMPFOI,,,,2035,,,,,,0.0
