Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
PLANDEACCION,0,,INORG_RCY_OS,,2010,,0.0341751,0.0341751,0.0341751,0.0341751,,,,,,,,,,,0.072201,,,,0.07416,0.072201,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2011,,0.00783643,0.0420115,0.0420115,0.0351605,,,,,,,,,,,0.0704102,,,,0.0762982,0.0704102,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2012,,,0.0420115,0.0420115,0.0358649,,,,,,,,,,,0.0680766,,,,0.0778268,0.0680766,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2013,,,0.0420115,0.0420115,0.0420115,,,,,,,,,,,0.0755866,,,,0.091165,0.0755866,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2014,,0.00653641,0.0485479,0.0485479,0.0485479,,,,,,,,,,,0.0827932,,,,0.105349,0.0827932,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2015,,0.00582608,0.054374,0.054374,0.0451622,,,,,,,,,,,0.073004,,,,0.098002,0.073004,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2016,,,0.054374,0.054374,0.0426055,,,,,,,,,,,0.0652806,,,,0.0924539,0.0652806,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2017,,,0.054374,0.054374,0.0422427,,,,,,,,,,,0.0613504,,,,0.0916666,0.0613504,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2018,,,0.054374,0.054374,0.0418767,,,,,,,,,,,0.0576483,,,,0.0908725,0.0576483,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2019,,,0.054374,0.054374,0.0384895,,,,,,,,,,,0.0502231,,,,0.0835223,0.0502231,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2020,,,0.054374,0.054374,0.0371433,,,,,,,,,,,0.0459398,,,,0.0806009,0.0459398,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2021,,,0.054374,0.054374,0.0446724,,,,,,,,,,,0.0523716,,,,0.0969391,0.0523716,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2022,,,0.054374,0.054374,0.0448329,,,,,,,,,,,0.0498196,,,,0.0972873,0.0498196,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2023,,,0.054374,0.054374,0.0478206,,,,,,,,,,,0.0503694,,,,0.103771,0.0503694,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2024,,,0.054374,0.054374,0.0490694,,,,,,,,,,,0.0489903,,,,0.106481,0.0489903,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2025,,,0.054374,0.054374,0.0517006,,,,,,,,,,,0.0489263,,,,0.11219,0.0489263,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2026,,,0.054374,0.054374,0.054374,,,,,,,,,,,0.0487737,,,,0.117992,0.0487737,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2027,,0.045271,0.099645,0.099645,0.057088,,,,,,,,,,,0.0485385,,,,0.123881,0.0485385,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2028,,,0.099645,0.099645,0.0598425,,,,,,,,,,,0.048228,,,,0.129858,0.048228,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2029,,,0.099645,0.099645,0.0626384,,,,,,,,,,,0.0478495,,,,0.135925,0.0478495,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2030,,,0.0654699,0.0654699,0.0654699,,,,,,,,,,,0.0474052,,,,0.14207,0.0474052,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2031,,0.0194828,0.0771163,0.0771163,0.0667466,,,,,,,,,,,0.0458101,,,,0.14484,0.0458101,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2032,,,0.0771163,0.0771163,0.0680249,,,,,,,,,,,0.0442535,,,,0.147614,0.0442535,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2033,,,0.0771163,0.0771163,0.0693024,,,,,,,,,,,0.0427342,,,,0.150386,0.0427342,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2034,,,0.0705799,0.0705799,0.0705799,,,,,,,,,,,0.041253,,,,0.153158,0.041253,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2035,,0.0760245,0.140778,0.140778,0.0718566,,,,,,,,,,,0.0398097,,,,0.155929,0.0398097,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2036,,,0.140778,0.140778,0.0716702,,,,,,,,,,,0.0376364,,,,0.155524,0.0376364,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2037,,,0.140778,0.140778,0.0738422,,,,,,,,,,,0.0367555,,,,0.160238,0.0367555,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2038,,,0.140778,0.140778,0.0760197,,,,,,,,,,,0.0358667,,,,0.164963,0.0358667,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2039,,,0.140778,0.140778,0.0782004,,,,,,,,,,,0.0349721,,,,0.169695,0.0349721,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2040,,,0.140778,0.140778,0.080383,,,,,,,,,,,0.0340741,,,,0.174431,0.0340741,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2041,,,0.140778,0.140778,0.0825637,,,,,,,,,,,0.0331739,,,,0.179163,0.0331739,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2042,,,0.140778,0.140778,0.084742,,,,,,,,,,,0.032274,,,,0.18389,0.032274,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2043,,,0.140778,0.140778,0.086914,,,,,,,,,,,0.0313756,,,,0.188603,0.0313756,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2044,,,0.140778,0.140778,0.0890777,,,,,,,,,,,0.0304803,,,,0.193299,0.0304803,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2045,,,0.140778,0.140778,0.0912327,,,,,,,,,,,0.0295902,,,,0.197975,0.0295902,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2046,,,0.140778,0.140778,0.0933769,,,,,,,,,,,0.0287068,,,,0.202628,0.0287068,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2047,,,0.0955073,0.0955073,0.0955073,,,,,,,,,,,0.027831,,,,0.207251,0.027831,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2048,,0.145215,0.240722,0.240722,0.0976229,,,,,,,,,,,0.0269645,,,,0.211842,0.0269645,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2049,,,0.240722,0.240722,0.0997215,,,,,,,,,,,0.0261082,,,,0.216396,0.0261082,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2050,,,0.240722,0.240722,0.101836,,,,,,,,,,,0.0252718,,,,0.220984,0.0252718,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2051,,,0.22124,0.22124,0.10456,,,,,,,,,,,0.0245951,,,,0.226895,0.0245951,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2052,,,0.22124,0.22124,0.107289,,,,,,,,,,,0.0239214,,,,0.232818,0.0239214,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2053,,,0.22124,0.22124,0.110023,,,,,,,,,,,0.0232521,,,,0.23875,0.0232521,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2054,,,0.22124,0.22124,0.11276,,,,,,,,,,,0.0225881,,,,0.244689,0.0225881,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2055,,,0.145215,0.145215,0.115498,,,,,,,,,,,0.0219304,,,,0.25063,0.0219304,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2056,,,0.145215,0.145215,0.118236,,,,,,,,,,,0.0212799,,,,0.256571,0.0212799,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2057,,,0.145215,0.145215,0.120971,,,,,,,,,,,0.0206372,,,,0.262508,0.0206372,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2058,,,0.145215,0.145215,0.123704,,,,,,,,,,,0.0200032,,,,0.268437,0.0200032,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2059,,,0.145215,0.145215,0.12643,,,,,,,,,,,0.0193782,,,,0.274353,0.0193782,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2060,,,0.145215,0.145215,0.129149,,,,,,,,,,,0.0187629,,,,0.280253,0.0187629,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2061,,,0.145215,0.145215,0.131859,,,,,,,,,,,0.018158,,,,0.286134,0.018158,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2062,,,0.145215,0.145215,0.134559,,,,,,,,,,,0.0175639,,,,0.291994,0.0175639,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2063,,,0.145215,0.145215,0.137246,,,,,,,,,,,0.0169806,,,,0.297824,0.0169806,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2064,,,0.145215,0.145215,0.139919,,,,,,,,,,,0.0164088,,,,0.303625,0.0164088,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2065,,,0.145215,0.145215,0.142576,,,,,,,,,,,0.0158488,,,,0.30939,0.0158488,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2066,,,0.145215,0.145215,0.145215,,,,,,,,,,,0.0153006,,,,0.315117,0.0153006,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2067,,0.00261968,0.147835,0.147835,0.147835,,,,,,,,,,,0.0147645,,,,0.320801,0.0147645,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2068,,0.147812,0.150432,0.150432,0.150432,,,,,,,,,,,0.0142407,,,,0.326438,0.0142407,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2069,,0.002575,0.153007,0.153007,0.153007,,,,,,,,,,,0.0137294,,,,0.332026,0.0137294,,,,,,,,,,,
PLANDEACCION,0,,INORG_RCY_OS,,2070,,0.00255046,0.155558,0.155558,0.155558,,,,,,,,,,,0.0132305,,,,0.33756,0.0132305,,,,,,,,,,,
PLANDEACCION,0,,COMPOST,,2011,,0.0001,0.0001,0.0774,0.0774,,,0.0155,0.0146919,,,3.6765,3.39278,3.6765,,3.41144,,,,0.0042947,0.00396327,,0.0295,,6.9898,6.9898,,2.0902022309158588e-07,,4.9578248399755834e-05,4.9578248399755834e-05,
PLANDEACCION,0,,COMPOST,,2012,,,0.0001,0.089,0.0889,,,,,,,4.22275,3.69372,4.22275,,3.698,,,,0.00489493,0.00428169,,,,7.6098,7.6098,,,,5.5285947200751275e-05,5.5285947200751275e-05,
PLANDEACCION,0,,COMPOST,,2013,,0.0001,0.0002,0.1173,0.1173,,,0.0155,0.0132,,,5.57175,4.61964,5.57175,,4.64519,,,,0.0149002,0.012354,,0.0265,,9.5174,9.5174,,1.9702160721235355e-07,,7.082291225712457e-05,7.082291225712457e-05,
PLANDEACCION,0,,COMPOST,,2014,,,0.0002,0.1329,0.1326,,,,,,,6.2985,4.94995,6.2985,,4.96953,,,,0.0249058,0.0195734,,,,10.1979,10.1979,,,,7.77288188554343e-05,7.77288188554343e-05,
PLANDEACCION,0,,COMPOST,,2015,,,0.0002,0.1252,0.1251,,,,,,,5.94225,4.42652,5.94225,,4.44261,,,,0.0215969,0.016088,,,,9.1195,9.1195,,,,7.11964975238679e-05,7.11964975238679e-05,
PLANDEACCION,0,,COMPOST,,2016,,,0.0002,0.1195,0.1193,,,,,,,5.66675,4.00123,5.66675,,4.01409,,,,0.0182241,0.0128678,,,,8.2433,8.2433,,,,6.591807838853144e-05,6.591807838853144e-05,
PLANDEACCION,0,,COMPOST,,2017,,,0.0002,0.1192,0.119,,,,,,,5.6525,3.78309,5.6525,,3.79678,,,,0.0204457,0.0136839,,,,7.7939,7.7939,,,,6.383720023954655e-05,6.383720023954655e-05,
PLANDEACCION,0,,COMPOST,,2018,,,0.0002,0.1188,0.1186,,,,,,,5.6335,3.57382,5.6335,,3.58819,,,,0.0226517,0.0143699,,,,7.3628,7.3628,,,,6.17695353545747e-05,6.17695353545747e-05,
PLANDEACCION,0,,COMPOST,,2019,,,0.0002,0.1191,0.1189,,,,,,,5.64775,3.39607,5.64775,,3.4103,,,,0.0236669,0.0142312,,,,6.9966,6.9966,,,,6.012211851584777e-05,6.012211851584777e-05,
PLANDEACCION,0,,COMPOST,,2020,,,0.0002,0.1254,0.1252,,,,,,,5.947,3.38959,5.947,,3.40365,,,,0.0246663,0.014059,,,,6.9832,6.9832,,,,6.146381668681474e-05,6.146381668681474e-05,
PLANDEACCION,0,,COMPOST,,2021,,,0.0002,0.1195,0.1193,,,,,,,5.66675,3.06148,5.66675,,3.07542,,,,0.0258112,0.0139446,,,,6.3072,6.3072,,,,5.686151346767113e-05,5.686151346767113e-05,
PLANDEACCION,0,,COMPOST,,2022,,,0.0002,0.193,0.1928,,,,,,,9.158,4.6897,9.158,,4.70126,,,,0.0225874,0.0115667,,,,9.6617,9.6617,,,,8.921703298828109e-05,8.921703298828109e-05,
PLANDEACCION,0,,COMPOST,,2023,,,0.0002,0.2062,0.206,,,,,,,9.785,4.74955,9.785,,4.76113,,,,0.0238604,0.0115816,,,,9.785,9.785,,,,9.25487894069306e-05,9.25487894069306e-05,
PLANDEACCION,0,,COMPOST,,2024,,,0.0002,0.213,0.2128,,,,,,,10.108,4.65055,10.108,,4.66215,,,,0.0252012,0.0115948,,,,9.581,9.581,,,,9.28192213488304e-05,9.28192213488304e-05,
PLANDEACCION,0,,COMPOST,,2025,,0.0416,0.0418,0.2242,0.2242,,,6.448,2.88827,,,10.6495,4.64426,10.6495,,7.5441,,,,0.0265404,0.0115743,,5.7932,,9.5681,9.5681,,5.7485788365003436e-05,,9.494337828677173e-05,9.494337828677173e-05,
PLANDEACCION,0,,COMPOST,,2026,,0.0532,0.095,0.247,0.247,,,8.246,3.5011,,,11.7325,4.84981,11.7325,,8.36301,,,,0.029275,0.0121013,,7.0224,,9.9916,9.9916,,7.137425179747439e-05,,0.00010155207485009317,0.00010155207485009317,
PLANDEACCION,0,,COMPOST,,2027,,0.053,0.148,0.2696,0.2696,,,8.215,3.3061,,,12.806,5.01759,12.806,,8.33619,,,,0.031893,0.0124962,,6.6313,,10.3372,10.3372,,6.903488110931714e-05,,0.00010761542148337375,0.00010761542148337375,
PLANDEACCION,0,,COMPOST,,2028,,0.0536,0.2016,0.2928,0.2928,,,8.308,3.16922,,,13.908,5.16528,13.908,,8.34739,,,,0.0347053,0.0128892,,6.3567,,10.6415,10.6415,,6.778292045172007e-05,,0.00011347193760742933,0.00011347193760742933,
PLANDEACCION,0,,COMPOST,,2029,,0.0538,0.2554,0.3162,0.3162,,,8.339,3.01521,,,15.0195,5.28728,15.0195,,8.31567,,,,0.0374433,0.0131811,,6.0478,,10.8928,10.8928,,6.605421533659144e-05,,0.00011897125401702064,0.00011897125401702064,
PLANDEACCION,0,,COMPOST,,2030,,0.0537,0.3091,0.3395,0.3395,,,8.3235,2.8527,,,16.1263,5.38094,16.1263,,8.24706,,,,0.0402255,0.0134223,,5.7219,,11.0858,11.0858,,6.401110483948027e-05,,0.00012401781461799855,0.00012401781461799855,
PLANDEACCION,0,,COMPOST,,2031,,0.047,0.356,0.356,0.356,,,7.285,2.36662,,,16.91,5.3483,16.91,,7.72826,,,,0.0421965,0.0133459,,4.7469,,11.0185,11.0185,,5.439283194040197e-05,,0.00012625707455212043,0.00012625707455212043,
PLANDEACCION,0,,COMPOST,,2032,,0.0162,0.3722,0.3722,0.3722,,,2.511,0.773201,,,17.6795,5.30017,17.6795,,6.08657,,,,0.0440472,0.013205,,1.5509,,10.9194,10.9194,,1.8202104470863702e-05,,0.00012815774830451406,0.00012815774830451406,
PLANDEACCION,0,,COMPOST,,2033,,0.0163,0.3884,0.3884,0.3884,,,2.5265,0.737416,,,18.449,5.24252,18.449,,5.993,,,,0.0459817,0.0130663,,1.4791,,10.8006,10.8006,,1.778103217518149e-05,,0.00012984059473577017,0.00012984059473577017,
PLANDEACCION,0,,COMPOST,,2034,,0.0161,0.4045,0.4045,0.4045,,,2.4955,0.690396,,,19.2137,5.1752,19.2138,,5.8785,,,,0.0479052,0.0129032,,1.3848,,10.6619,10.6619,,1.70513203895659e-05,,0.00013128457611742792,0.0001312838928347034,
PLANDEACCION,0,,COMPOST,,2035,,0.0159,0.4204,0.4204,0.4204,,,2.4645,0.646275,,,19.969,5.09822,19.969,,5.75721,,,,0.0498062,0.0127159,,1.2963,,10.5033,10.5033,,1.6349031791237888e-05,,0.00013247060898325397,0.00013247060898325397,
PLANDEACCION,0,,COMPOST,,2036,,,0.4204,0.4204,0.4203,,,,,,,19.9643,4.83129,19.9642,,4.84334,,,,0.0497944,0.0120501,,,,9.9534,9.9534,,,,0.00012858132687527214,0.00012858197093477302,
PLANDEACCION,0,,COMPOST,,2037,,0.0067,0.4271,0.4271,0.4271,,,1.0385,0.244675,,,20.2873,4.65351,20.2872,,4.90979,,,,0.0506,0.0116067,,0.4908,,9.5871,9.5872,,6.493745550164411e-06,,0.00012685596025546023,0.0001268565855559465,
PLANDEACCION,0,,COMPOST,,2038,,0.0069,0.434,0.434,0.434,,,1.0695,0.238843,,,20.615,4.48217,20.615,,4.73219,,,,0.0514175,0.0111793,,0.4791,,9.2341,9.2341,,6.4928045639957165e-06,,0.00012515116043643917,0.00012515116043643917,
PLANDEACCION,0,,COMPOST,,2039,,0.007,0.441,0.441,0.441,,,1.085,0.229672,,,20.9475,4.31703,20.9475,,4.55747,,,,0.0522468,0.0107674,,0.4607,,8.8939,8.8939,,6.39505163190798e-06,,0.00012346575489344922,0.00012346575489344922,
PLANDEACCION,0,,COMPOST,,2040,,0.0069,0.4479,0.4479,0.4479,,,1.0695,0.214589,,,21.2753,4.15599,21.2752,,4.38095,,,,0.0530642,0.0103658,,0.4304,,8.5621,8.5622,,6.12009102082733e-06,,0.0001217448905902811,0.00012174546282880572,
PLANDEACCION,0,,COMPOST,,2041,,0.0069,0.4548,0.4548,0.4548,,,1.0695,0.203402,,,21.603,4.00001,21.603,,4.21339,,,,0.0538817,0.00997675,,0.408,,8.2408,8.2408,,5.941835942550806e-06,,0.00012002008589707815,0.00012002008589707815,
PLANDEACCION,0,,COMPOST,,2042,,0.0069,0.4617,0.4617,0.4617,,,1.0695,0.192798,,,21.9307,3.84901,21.9307,,4.0514,,,,0.0546992,0.0096001,,0.3867,,7.9297,7.9297,,5.768772759758064e-06,,0.00011829193526173557,0.00011829193526173557,
PLANDEACCION,0,,COMPOST,,2043,,0.0069,0.4686,0.4686,0.4686,,,1.0695,0.182747,,,22.2585,3.70287,22.2585,,3.89485,,,,0.0555166,0.00923562,,0.3665,,7.6286,7.6286,,5.600750252192295e-06,,0.00011656315987697262,0.00011656315987697262,
PLANDEACCION,0,,COMPOST,,2044,,0.0069,0.4755,0.4755,0.4755,,,1.0695,0.17322,,,22.5862,3.56151,22.5862,,3.74361,,,,0.0563341,0.00888304,,0.3474,,7.3374,7.3374,,5.437621604070189e-06,,0.00011483423008307632,0.00011483423008307632,
PLANDEACCION,0,,COMPOST,,2045,,0.0485,0.4824,0.4824,0.4824,,,7.5175,1.15408,,,22.914,3.42483,22.914,,4.58745,,,,0.0571516,0.00854213,,2.3148,,7.0558,7.0558,,3.710773150378559e-05,,0.00011310762350219395,0.00011310762350219395,
PLANDEACCION,0,,COMPOST,,2046,,0.0601,0.4893,0.4893,0.4893,,,9.3155,1.35556,,,23.2418,3.29271,23.2418,,4.65648,,,,0.057969,0.00821261,,2.7189,,6.7836,6.7836,,4.4643672572865856e-05,,0.00011138417789748631,0.00011138417789748631,
PLANDEACCION,0,,COMPOST,,2047,,0.0598,0.4961,0.4961,0.4961,,,9.269,1.27847,,,23.5648,3.16443,23.5648,,4.4508,,,,0.0587747,0.00789265,,2.5643,,6.5194,6.5194,,4.312701516658931e-05,,0.00010964284032772077,0.00010964284032772077,
PLANDEACCION,0,,COMPOST,,2048,,0.0604,0.5029,0.5029,0.5029,,,9.362,1.22398,,,23.8878,3.04057,23.8878,,4.27214,,,,0.0595803,0.00758373,,2.455,,6.2642,6.2642,,4.229099776052853e-05,,0.00010790844865455601,0.00010790844865455601,
PLANDEACCION,0,,COMPOST,,2049,,0.0604,0.5095,0.5095,0.5095,,,9.362,1.16017,,,24.2012,2.91988,24.2012,,4.08734,,,,0.0603622,0.00728271,,2.327,,6.0155,6.0155,,4.1059221126726726e-05,,0.00010613997247726328,0.00010613997247726328,
PLANDEACCION,0,,COMPOST,,2050,,0.0607,0.5165,0.5165,0.5165,,,9.4085,1.10515,,,24.5337,2.80569,24.5338,,3.91784,,,,0.0611915,0.00699788,,2.2167,,5.7803,5.7803,,4.006131811213773e-05,,0.00010446472512085502,0.00010446429932165098,
PLANDEACCION,0,,COMPOST,,2051,,0.0558,0.5253,0.5253,0.5253,,,8.649,0.962975,,,24.9518,2.70473,24.9518,,3.67445,,,,0.0622341,0.00674608,,1.9315,,5.5723,5.5723,,3.575473122082636e-05,,0.00010315006387742111,0.00010315006387742111,
PLANDEACCION,0,,COMPOST,,2052,,0.025,0.5341,0.5341,0.5341,,,3.875,0.408948,0.307353,0.0117284,25.3697,2.60667,25.3698,,3.0104,,,,0.0632767,0.00650151,,0.8203,,5.3703,5.3702,,1.5552567778833196e-05,,0.00010182336362204966,0.00010182296226546181,
PLANDEACCION,0,,COMPOST,,2053,,0.0252,0.543,0.543,0.543,,,3.906,0.39073,0.603472,0.0230281,25.7925,2.51195,25.7925,,2.88592,,,,0.0643311,0.00626526,,0.7837,,5.1751,5.1751,,1.522037701074161e-05,,0.00010050475526102227,0.00010050475526102227,
PLANDEACCION,0,,COMPOST,,2054,,0.025,0.5519,0.5519,0.5519,,,3.875,0.367421,0.874825,0.0333827,26.2153,2.42002,26.2152,,2.7601,,,,0.0653855,0.00603597,,0.737,,4.9857,4.9857,,1.4659786764853607e-05,,9.917657858012652e-05,9.917695689720432e-05,
PLANDEACCION,0,,COMPOST,,2055,,0.0248,0.5608,0.5608,0.5608,,,3.844,0.34548,1.12748,0.0430237,26.638,2.33085,26.638,,2.63912,,,,0.0664399,0.00581356,,0.693,,4.802,4.802,,1.4118940262849298e-05,,9.784087687871479e-05,9.784087687871479e-05,
PLANDEACCION,0,,COMPOST,,2056,,0.0089,0.5697,0.5697,0.5697,,,1.3795,0.117519,0.492943,0.0188103,27.0608,2.2444,27.0607,,2.34871,,,,0.0674943,0.00559793,,0.2357,,4.6239,4.6239,,4.919298791863403e-06,,9.649849134974846e-05,9.649884794987835e-05,
PLANDEACCION,0,,COMPOST,,2057,,0.0156,0.5786,0.5786,0.5786,,,2.418,0.19525,1.01078,0.0385706,27.4835,2.16063,27.4835,,2.3227,,,,0.0685487,0.00538899,,0.3916,,4.4513,4.4513,,8.37144770950901e-06,,9.515164728051731e-05,9.515164728051731e-05,
PLANDEACCION,0,,COMPOST,,2058,,0.0157,0.5874,0.5874,0.5874,,,2.4335,0.186257,1.15724,0.0441596,27.9015,2.07914,27.9015,,2.22642,,,,0.0695913,0.00518574,,0.3736,,4.2834,4.2834,,8.179719258108753e-06,,9.378526274095803e-05,9.378526274095803e-05,
PLANDEACCION,0,,COMPOST,,2059,,0.016,0.5964,0.5964,0.5964,,,2.48,0.179921,1.31458,0.0501634,28.329,2.00094,28.329,,2.13569,,,,0.0706576,0.0049907,,0.3609,,4.1223,4.1223,,8.093222937959313e-06,,9.244875508445539e-05,9.244875508445539e-05,
PLANDEACCION,0,,COMPOST,,2060,,0.0158,0.6053,0.6053,0.6053,,,2.449,0.168409,1.42472,0.0543662,28.7518,1.92493,28.7517,,2.04377,,,,0.071712,0.00480112,,0.3378,,3.9657,3.9657,,7.759279273043515e-06,,9.109533273775631e-05,9.109564957235301e-05,
PLANDEACCION,0,,COMPOST,,2061,,0.0156,0.614,0.614,0.614,,,2.418,0.157609,1.52514,0.0581981,29.165,1.8508,29.165,,1.95483,,,,0.0727427,0.00461623,,0.3161,,3.813,3.813,,7.437922862202214e-06,,8.971340788921736e-05,8.971340788921736e-05,
PLANDEACCION,0,,COMPOST,,2062,,0.0157,0.6228,0.6228,0.6228,,,2.4335,0.15035,1.64791,0.0628831,29.583,1.77946,29.583,,1.87136,,,,0.0737853,0.00443829,,0.3016,,3.666,3.666,,7.267574616416154e-06,,8.834874044686216e-05,8.834874044686216e-05,
PLANDEACCION,0,,COMPOST,,2063,,0.0157,0.6316,0.6316,0.6316,,,2.4335,0.142512,1.75502,0.0669703,30.001,1.71052,30.001,,1.79033,,,,0.0748278,0.00426635,,0.2858,,3.524,3.524,,7.0558976858409255e-06,,8.698746105318004e-05,8.698746105318004e-05,
PLANDEACCION,0,,COMPOST,,2064,,0.0157,0.6404,0.6404,0.6404,,,2.4335,0.135082,1.85654,0.0708443,30.419,1.64394,30.419,,1.71228,,,,0.0758704,0.00410028,,0.2709,,3.3868,3.3868,,6.8503861027581795e-06,,8.563053004306598e-05,8.563053004306598e-05,
PLANDEACCION,0,,COMPOST,,2065,,0.057,0.6489,0.6489,0.6489,,,8.835,0.464859,7.08969,0.270537,30.8227,1.57892,30.8227,,1.77718,,,,0.0768774,0.0039381,,0.9324,,3.2529,3.2529,,2.4146435462075086e-05,,8.423976641957009e-05,8.423976641957009e-05,
PLANDEACCION,0,,COMPOST,,2066,,0.0688,0.6576,0.6576,0.6576,,,10.664,0.531842,8.9571,0.341796,31.236,1.51667,31.236,,1.7105,,,,0.0779081,0.00378285,,1.0668,,3.1246,3.1246,,2.829628274213534e-05,,8.288284768692231e-05,8.288284768692231e-05,
PLANDEACCION,0,,COMPOST,,2067,,0.0684,0.6662,0.6662,0.6662,,,10.602,0.501184,9.2817,0.354183,31.6445,1.4564,31.6445,,1.60704,,,,0.078927,0.00363253,,1.0053,,3.0005,3.0005,,2.731239754405703e-05,,8.152114356563976e-05,8.152114356563976e-05,
PLANDEACCION,0,,COMPOST,,2068,,0.0689,0.6747,0.6747,0.6747,,,10.6795,0.478529,9.70919,0.370496,32.0482,1.39809,32.0482,,1.50961,,,,0.079934,0.00348709,,0.9598,,2.8803,2.8803,,2.671072774066782e-05,,8.015644410117238e-05,8.015644410117238e-05,
PLANDEACCION,0,,COMPOST,,2069,,0.0688,0.6831,0.6831,0.6831,,,10.664,0.452924,10.0355,0.382948,32.4472,1.3417,32.4473,,1.41503,,,,0.0809292,0.00334645,,0.9085,,2.7642,2.7642,,2.5895107142163904e-05,,7.879091428862854e-05,7.879067146129226e-05,
