Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit
0,2,DDP70,E5_TWWTWW,,,,2035,7.570989150637833,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2036,7.754204484671341,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2037,7.938038669117945,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2038,8.122403660498367,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2039,8.307187716864105,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2040,8.492291248855917,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2041,8.677638088027798,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2042,8.863136378406267,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2043,9.04867432856577,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2044,9.234172783310902,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2045,9.41951677082979,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2046,9.604622749224902,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2047,9.789428781886059,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2048,9.97380696898516,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2049,10.157700106303375,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2050,10.341056238671255,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2051,10.448708737510255,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2052,10.553774101078616,,,,,,,,,,,,,,,
