Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2010,5.2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2011,5.6682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2012,6.0615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2013,6.3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2014,6.5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2015,5.7819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2016,5.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2017,5.0328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2018,5.0559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2019,4.2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2020,3.4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2021,5.0137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2022,4.6246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2023,4.8611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2024,5.0975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2025,5.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2026,5.5704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2027,5.8068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2028,6.0433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2029,6.2798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2030,6.5162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2031,6.7527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2032,6.9892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2033,7.2256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2034,7.4621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2035,7.6985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2036,7.27427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2037,7.49103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2038,7.7078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2039,7.92456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2040,8.14132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2041,8.35809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2042,8.57485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2043,8.79162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2044,9.00838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2045,9.22515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2046,9.44191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2047,9.65868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2048,9.87544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2049,10.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2050,10.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2051,10.5257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,E5_CEM_PRODCEM_PROD,,,2052,10.7425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
