Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,0,,INORG_RCY_OS,,2010,,0.0433,0.0433,0.0433,0.0433,,,,,,,,,,,0.091479,,,,0.093961,0.091479,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2011,,0.0095,0.0528,0.0528,0.0449,,,,,,,,,,,0.089914,,,,0.097433,0.089914,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2012,,,0.0528,0.0528,0.0463,,,,,,,,,,,0.087884,,,,0.100471,0.087884,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2013,,,0.0528,0.0528,0.0528,,,,,,,,,,,0.094997,,,,0.114576,0.094997,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2014,,0.007,0.0598,0.0598,0.0598,,,,,,,,,,,0.101982,,,,0.129766,0.101982,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2015,,0.0025,0.0623,0.0623,0.0564,,,,,,,,,,,0.0911697,,,,0.122388,0.0911697,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2016,,,0.0623,0.0623,0.0538,,,,,,,,,,,0.082433,,,,0.116746,0.082433,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2017,,,0.0623,0.0623,0.0536,,,,,,,,,,,0.0778451,,,,0.116312,0.0778451,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2018,,,0.0623,0.0623,0.0535,,,,,,,,,,,0.0736491,,,,0.116095,0.0736491,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2019,,,0.0623,0.0623,0.0536,,,,,,,,,,,0.0699401,,,,0.116312,0.0699401,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2020,,,0.0623,0.0623,0.0564,,,,,,,,,,,0.069757,,,,0.122388,0.069757,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2021,,,0.0623,0.0623,0.0538,,,,,,,,,,,0.0630723,,,,0.116746,0.0630723,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2022,,,0.0623,0.0623,0.0585,,,,,,,,,,,0.065007,,,,0.126945,0.065007,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2023,,,0.0623,0.0623,0.0623,,,,,,,,,,,0.0656205,,,,0.135191,0.0656205,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2024,,0.0021,0.0644,0.0644,0.0644,,,,,,,,,,,0.0642961,,,,0.139748,0.0642961,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2025,,0.0034,0.0678,0.0678,0.0678,,,,,,,,,,,0.0641618,,,,0.147126,0.0641618,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2026,,0.0035,0.0713,0.0713,0.0713,,,,,,,,,,,0.0639564,,,,0.154721,0.0639564,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2027,,0.0036,0.0749,0.0749,0.0749,,,,,,,,,,,0.063683,,,,0.162533,0.063683,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2028,,0.0036,0.0785,0.0785,0.0785,,,,,,,,,,,0.0632643,,,,0.170345,0.0632643,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2029,,0.0037,0.0822,0.0822,0.0822,,,,,,,,,,,0.0627926,,,,0.178374,0.0627926,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2030,,0.047,0.0859,0.0859,0.0859,,,,,,,,,,,0.0621982,,,,0.186403,0.0621982,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2031,,0.0112,0.0876,0.0876,0.0876,,,,,,,,,,,0.0601224,,,,0.190092,0.0601224,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2032,,0.0017,0.0893,0.0893,0.0893,,,,,,,,,,,0.0580939,,,,0.193781,0.0580939,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2033,,0.0016,0.0909,0.0909,0.0909,,,,,,,,,,,0.056052,,,,0.197253,0.056052,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2034,,0.0171,0.101,0.101,0.0926,,,,,,,,,,,0.0541234,,,,0.200942,0.0541234,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2035,,,0.0985,0.0985,0.0943,,,,,,,,,,,0.0522437,,,,0.204631,0.0522437,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2036,,,0.0985,0.0985,0.0941,,,,,,,,,,,0.049415,,,,0.204197,0.049415,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2037,,,0.0985,0.0985,0.0963,,,,,,,,,,,0.047934,,,,0.208971,0.047934,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2038,,,0.0985,0.0985,0.0985,,,,,,,,,,,0.046473,,,,0.213745,0.046473,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2039,,0.0021,0.1006,0.1006,0.1006,,,,,,,,,,,0.0449894,,,,0.218302,0.0449894,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2040,,0.0022,0.1028,0.1028,0.1028,,,,,,,,,,,0.0435765,,,,0.223076,0.0435765,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2041,,0.0022,0.105,0.105,0.105,,,,,,,,,,,0.0421887,,,,0.22785,0.0421887,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2042,,0.0022,0.1072,0.1072,0.1072,,,,,,,,,,,0.0408272,,,,0.232624,0.0408272,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2043,,0.0022,0.1094,0.1094,0.1094,,,,,,,,,,,0.039493,,,,0.237398,0.039493,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2044,,0.0042,0.1115,0.1115,0.1115,,,,,,,,,,,0.0381527,,,,0.241955,0.0381527,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2045,,0.0056,0.1137,0.1137,0.1137,,,,,,,,,,,0.0368772,,,,0.246729,0.0368772,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2046,,0.0056,0.1158,0.1158,0.1158,,,,,,,,,,,0.0356003,,,,0.251286,0.0356003,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2047,,0.0058,0.118,0.118,0.118,,,,,,,,,,,0.0343854,,,,0.25606,0.0343854,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2048,,0.1619,0.2763,0.2763,0.1201,,,,,,,,,,,0.0331729,,,,0.260617,0.0331729,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2049,,,0.2726,0.2726,0.1222,,,,,,,,,,,0.0319933,,,,0.265174,0.0319933,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2050,,,0.2256,0.2256,0.1243,,,,,,,,,,,0.0308465,,,,0.269731,0.0308465,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2051,,,0.2144,0.2144,0.127,,,,,,,,,,,0.0298735,,,,0.27559,0.0298735,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2052,,,0.2127,0.2127,0.1298,,,,,,,,,,,0.0289404,,,,0.281666,0.0289404,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2053,,,0.2111,0.2111,0.1325,,,,,,,,,,,0.0280023,,,,0.287525,0.0280023,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2054,,,0.194,0.194,0.1352,,,,,,,,,,,0.0270833,,,,0.293384,0.0270833,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2055,,,0.194,0.194,0.138,,,,,,,,,,,0.0262031,,,,0.29946,0.0262031,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2056,,,0.194,0.194,0.1407,,,,,,,,,,,0.025323,,,,0.305319,0.025323,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2057,,,0.194,0.194,0.1435,,,,,,,,,,,0.0244805,,,,0.311395,0.0244805,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2058,,,0.194,0.194,0.1462,,,,,,,,,,,0.0236408,,,,0.317254,0.0236408,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2059,,,0.1919,0.1919,0.1489,,,,,,,,,,,0.0228222,,,,0.323113,0.0228222,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2060,,,0.1897,0.1897,0.1517,,,,,,,,,,,0.0220392,,,,0.329189,0.0220392,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2061,,,0.1875,0.1875,0.1544,,,,,,,,,,,0.0212621,,,,0.335048,0.0212621,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2062,,,0.1853,0.1853,0.1571,,,,,,,,,,,0.020506,,,,0.340907,0.020506,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2063,,,0.1831,0.1831,0.1598,,,,,,,,,,,0.0197711,,,,0.346766,0.0197711,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2064,,,0.1789,0.1789,0.1624,,,,,,,,,,,0.0190453,,,,0.352408,0.0190453,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2065,,,0.1733,0.1733,0.1651,,,,,,,,,,,0.0183525,,,,0.358267,0.0183525,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2066,,,0.1677,0.1677,0.1677,,,,,,,,,,,0.0176697,,,,0.363909,0.0176697,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2067,,0.0085,0.1704,0.1704,0.1704,,,,,,,,,,,0.0170182,,,,0.369768,0.0170182,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2068,,0.1645,0.173,0.173,0.173,,,,,,,,,,,0.0163771,,,,0.37541,0.0163771,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2069,,0.0025,0.1755,0.1755,0.1755,,,,,,,,,,,0.0157476,,,,0.380835,0.0157476,,,,,,,,,,,
BAU,0,,INORG_RCY_OS,,2070,,0.0026,0.1781,0.1781,0.1781,,,,,,,,,,,0.0151478,,,,0.386477,0.0151478,,,,,,,,,,,
BAU,0,,COMPOST,,2025,,0.0418,0.0418,0.2242,0.2242,,,6.479,2.90216,,,10.6495,4.64426,10.6495,,7.55799,,,,0.0265404,0.0115743,,5.8211,,9.5681,9.5681,,5.776216234752749e-05,,9.494337828677173e-05,9.494337828677173e-05,
BAU,0,,COMPOST,,2026,,0.042,0.0838,0.2358,0.2358,,,6.51,2.76402,,,11.2005,4.6299,11.2005,,7.40548,,,,0.0279476,0.0115526,,5.544,,9.5385,9.5385,,5.634809352432188e-05,,9.694728441154643e-05,9.694728441154643e-05,
BAU,0,,COMPOST,,2027,,0.0422,0.126,0.2476,0.2476,,,6.541,2.6324,,,11.761,4.60815,11.761,,7.25202,,,,0.0292905,0.0114765,,5.28,,9.4937,9.4937,,5.496739590213554e-05,,9.883374762345453e-05,9.883374762345453e-05,
BAU,0,,COMPOST,,2028,,0.0424,0.1684,0.2596,0.2596,,,6.572,2.50699,,,12.331,4.5796,12.331,,7.09802,,,,0.0307702,0.0114277,,5.0285,,9.4349,9.4349,,5.3619325133450215e-05,,0.00010060558402625907,0.00010060558402625907,
BAU,0,,COMPOST,,2029,,0.0425,0.2109,0.2717,0.2717,,,6.5875,2.3819,,,12.9057,4.54318,12.9057,,6.93641,,,,0.0321737,0.0113261,,4.7776,,9.3598,9.3598,,5.2180374568868705e-05,,0.0001022275916620036,0.0001022275916620036,
BAU,0,,COMPOST,,2030,,0.0427,0.2536,0.284,0.284,,,6.6185,2.26835,,,13.49,4.50129,13.49,,6.78086,,,,0.0336496,0.011228,,4.5498,,9.2735,9.2735,,5.0898960458953593e-05,,0.0001037435939550176,0.0001037435939550176,
BAU,0,,COMPOST,,2031,,0.0359,0.2895,0.2895,0.2895,,,5.5645,1.80769,,,13.7513,4.34925,13.7513,,6.16779,,,,0.0343143,0.0108529,,3.6258,,8.9603,8.9603,,4.154686524809427e-05,,0.00010267291007028821,0.00010267291007028821,
BAU,0,,COMPOST,,2032,,0.0056,0.2951,0.2951,0.2951,,,0.868,0.267279,,,14.0173,4.20226,14.0173,,4.48,,,,0.034923,0.0104696,,0.5361,,8.6575,8.6575,,6.292085496101033e-06,,0.00010161065671025001,0.00010161065671025001,
BAU,0,,COMPOST,,2033,,0.0055,0.3006,0.3006,0.3006,,,0.8525,0.248821,,,14.2785,4.05742,14.2785,,4.31635,,,,0.0355873,0.0101126,,0.4991,,8.3591,8.3591,,5.9997347830366985e-06,,0.00010048939953031026,0.00010048939953031026,
BAU,0,,COMPOST,,2034,,0.0056,0.3062,0.3062,0.3062,,,0.868,0.240138,,,14.5445,3.91754,14.5445,,4.16745,,,,0.0362634,0.00976751,,0.4817,,8.0709,8.0709,,5.930894048544662e-06,,9.938005586296985e-05,9.938005586296985e-05,
BAU,0,,COMPOST,,2035,,0.0055,0.3117,0.3117,0.3117,,,0.8525,0.223554,,,14.8057,3.78001,14.8057,,4.01299,,,,0.0369282,0.00942801,,0.4484,,7.7875,7.7875,,5.655325462377886e-06,,9.821824304789239e-05,9.821824304789239e-05,
BAU,0,,COMPOST,,2036,,,0.3117,0.3117,0.3111,,,,,,,14.7773,3.57605,14.7773,,3.58497,,,,0.0368571,0.0089193,,,,7.3674,7.3674,,,,9.517460462397486e-05,9.517460462397486e-05,
BAU,0,,COMPOST,,2037,,0.0066,0.3183,0.3183,0.3183,,,1.023,0.241023,,,15.1193,3.46807,15.1192,,3.71774,,,,0.0377101,0.00864998,,0.4834,,7.1449,7.1449,,6.396823974788823e-06,,9.454043112378023e-05,9.454105642426653e-05,
BAU,0,,COMPOST,,2038,,0.0072,0.3255,0.3255,0.3255,,,1.116,0.249227,,,15.4613,3.36163,15.4612,,3.61924,,,,0.0385631,0.00838449,,0.4999,,6.9256,6.9256,,6.7751004146042265e-06,,9.3863066783404e-05,9.386367387125477e-05,
BAU,0,,COMPOST,,2039,,0.0072,0.3327,0.3327,0.3327,,,1.116,0.236234,,,15.8032,3.25686,15.8032,,3.50122,,,,0.0394161,0.00812318,,0.4738,,6.7097,6.7097,,6.577767392819637e-06,,9.314495847868036e-05,9.314495847868036e-05,
BAU,0,,COMPOST,,2040,,0.0073,0.34,0.34,0.34,,,1.1315,0.227029,,,16.15,3.1548,16.15,,3.3897,,,,0.040281,0.00786864,,0.4554,,6.4995,6.4995,,6.474878906092683e-06,,9.241652172637811e-05,9.241652172637811e-05,
BAU,0,,COMPOST,,2041,,0.0072,0.3472,0.3472,0.3472,,,1.116,0.212245,,,16.492,3.05366,16.492,,3.27352,,,,0.041134,0.00761637,,0.4257,,6.2911,6.2911,,6.20017663570519e-06,,9.162483250542113e-05,9.162483250542113e-05,
BAU,0,,COMPOST,,2042,,0.0072,0.3544,0.3544,0.3544,,,1.116,0.20118,,,16.834,2.95449,16.834,,3.16304,,,,0.041987,0.00736902,,0.4035,,6.0868,6.0868,,6.019588966704068e-06,,9.080086081137658e-05,9.080086081137658e-05,
BAU,0,,COMPOST,,2043,,0.0072,0.3616,0.3616,0.3616,,,1.116,0.190692,,,17.176,2.85736,17.176,,3.05518,,,,0.04284,0.00712676,,0.3825,,5.8867,5.8867,,5.8442611327223956e-06,,8.99471587953762e-05,8.99471587953762e-05,
BAU,0,,COMPOST,,2044,,0.0071,0.3687,0.3687,0.3687,,,1.1005,0.178241,,,17.5132,2.76158,17.5132,,2.9467,,,,0.0436812,0.00688786,,0.3575,,5.6894,5.6894,,5.5952338244780215e-06,,8.904175285311086e-05,8.904175285311086e-05,
BAU,0,,COMPOST,,2045,,0.049,0.3759,0.3759,0.3759,,,7.595,1.16598,,,17.8553,2.66872,17.8553,,3.84136,,,,0.0445342,0.00665627,,2.3387,,5.4981,5.4981,,3.74902854368143e-05,,8.813697084396978e-05,8.813697084396978e-05,
BAU,0,,COMPOST,,2046,,0.0491,0.383,0.383,0.383,,,7.6105,1.10745,,,18.1925,2.57737,18.1925,,3.69125,,,,0.0453753,0.00642843,,2.2213,,5.3099,5.3099,,3.6472617692640823e-05,,8.718587443313425e-05,8.718587443313425e-05,
BAU,0,,COMPOST,,2047,,0.0492,0.39,0.39,0.39,,,7.626,1.05185,,,18.525,2.48766,18.525,,3.54572,,,,0.0462046,0.00620466,,2.1098,,5.1251,5.1251,,3.5482427193916286e-05,,8.619354363589027e-05,8.619354363589027e-05,
BAU,0,,COMPOST,,2048,,0.0494,0.397,0.397,0.397,,,7.657,1.00107,,,18.8575,2.40029,18.8575,,3.40735,,,,0.047034,0.00598676,,2.0079,,4.9451,4.9451,,3.4588994857121015e-05,,8.518505557243824e-05,8.518505557243824e-05,
BAU,0,,COMPOST,,2049,,0.0495,0.404,0.404,0.404,,,7.6725,0.950804,,,19.19,2.31528,19.19,,3.27185,,,,0.0478633,0.00577471,,1.9071,,4.7699,4.7699,,3.36495272478969e-05,,8.41621932730064e-05,8.41621932730064e-05,
BAU,0,,COMPOST,,2050,,0.0497,0.411,0.411,0.411,,,7.7035,0.904877,,,19.5225,2.2326,19.5225,,3.14305,,,,0.0486926,0.0055685,,1.815,,4.5996,4.5996,,3.2801441683249504e-05,,8.312664960878022e-05,8.312664960878022e-05,
BAU,0,,COMPOST,,2051,,0.0449,0.42,0.42,0.42,,,6.9595,0.774867,,,19.95,2.16255,19.95,,2.94281,,,,0.0497588,0.00539378,,1.5542,,4.4553,4.4553,,2.8770384082707954e-05,,8.247275845247843e-05,8.247275845247843e-05,
BAU,0,,COMPOST,,2052,,0.0146,0.429,0.429,0.429,,,2.263,0.238826,0.179494,0.00684936,20.3775,2.09373,20.3775,,2.33093,,,,0.0508251,0.00522214,,0.479,,4.3135,4.3135,,9.082699582838584e-06,,8.178643868727057e-05,8.178643868727057e-05,
BAU,0,,COMPOST,,2053,,0.0146,0.4381,0.4381,0.4381,,,2.263,0.226375,0.349631,0.0133417,20.8098,2.02668,20.8097,,2.24477,,,,0.0519032,0.0050549,,0.4541,,4.1753,4.1754,,8.818154934794743e-06,,8.108844840768809e-05,8.108883807427822e-05,
BAU,0,,COMPOST,,2054,,0.0146,0.4471,0.4471,0.4471,,,2.263,0.214574,0.510898,0.0194955,21.2373,1.96049,21.2373,,2.16045,,,,0.0529695,0.0048898,,0.4304,,4.039,4.039,,8.561315470674506e-06,,8.034433276418723e-05,8.034433276418723e-05,
BAU,0,,COMPOST,,2055,,0.0146,0.4562,0.4562,0.4562,,,2.263,0.203387,0.663757,0.0253285,21.6695,1.8961,21.6695,,2.07889,,,,0.0540476,0.00472922,,0.4079,,3.9063,3.9063,,8.311956767645151e-06,,7.959166910140814e-05,7.959166910140814e-05,
BAU,0,,COMPOST,,2056,,0.009,0.4652,0.4652,0.4652,,,1.395,0.11884,0.498482,0.0190217,22.097,1.83271,22.097,,1.9371,,,,0.0551138,0.00457111,,0.2384,,3.7757,3.7757,,4.9745718119966995e-06,,7.879793070228751e-05,7.879793070228751e-05,
BAU,0,,COMPOST,,2057,,0.0157,0.4743,0.4743,0.4743,,,2.4335,0.196501,1.01726,0.0388178,22.5293,1.77115,22.5293,,1.93325,,,,0.0561919,0.00441756,,0.3941,,3.6489,3.6489,,8.425110835852017e-06,,7.799952724641907e-05,7.799952724641907e-05,
BAU,0,,COMPOST,,2058,,0.0162,0.4833,0.4833,0.4833,,,2.511,0.192189,1.1941,0.0455659,22.9567,1.71067,22.9567,,1.86156,,,,0.0572582,0.00426671,,0.3855,,3.5243,3.5243,,8.44021987142432e-06,,7.716431522195407e-05,7.716431522195407e-05,
BAU,0,,COMPOST,,2059,,0.0163,0.4924,0.4924,0.4924,,,2.5265,0.183294,1.33923,0.0511039,23.389,1.65202,23.389,,1.78833,,,,0.0583363,0.00412043,,0.3676,,3.4035,3.4035,,8.244970868046049e-06,,7.632757713545579e-05,7.632757713545579e-05,
BAU,0,,COMPOST,,2060,,0.0163,0.5014,0.5014,0.5014,,,2.5265,0.173739,1.4698,0.0560866,23.8165,1.59452,23.8165,,1.71614,,,,0.0594026,0.003977,,0.3485,,3.285,3.285,,8.0048260854816e-06,,7.545891172169901e-05,7.545891172169901e-05,
BAU,0,,COMPOST,,2061,,0.0161,0.5103,0.5103,0.5103,,,2.4955,0.162661,1.57402,0.0600635,24.2393,1.53822,24.2393,,1.64465,,,,0.060457,0.00383659,,0.3263,,3.169,3.169,,7.676317825734335e-06,,7.456163921992479e-05,7.456163921992479e-05,
BAU,0,,COMPOST,,2062,,0.0162,0.5193,0.5193,0.5193,,,2.511,0.155138,1.70039,0.0648858,24.6668,1.48374,24.6668,,1.57769,,,,0.0615233,0.00370071,,0.3112,,3.0568,3.0568,,7.499026037321127e-06,,7.366665689262953e-05,7.366665689262953e-05,
BAU,0,,COMPOST,,2063,,0.016,0.5281,0.5281,0.5281,,,2.48,0.145235,1.78856,0.06825,25.0848,1.43022,25.0847,,1.51077,,,,0.0625658,0.00356723,,0.2913,,2.9465,2.9465,,7.190723756271006e-06,,7.273272105198844e-05,7.2733011000527e-05,
BAU,0,,COMPOST,,2064,,0.016,0.537,0.537,0.537,,,2.48,0.137664,1.89202,0.0721981,25.5075,1.37851,25.5075,,1.44741,,,,0.0636202,0.00343824,,0.2761,,2.84,2.84,,6.981285200263112e-06,,7.180448880875457e-05,7.180448880875457e-05,
BAU,0,,COMPOST,,2065,,0.0578,0.5458,0.5458,0.5458,,,8.959,0.471383,7.1892,0.274334,25.9255,1.32805,25.9255,,1.52842,,,,0.0646628,0.0033124,,0.9455,,2.736,2.736,,2.4485332801893682e-05,,7.085550793118592e-05,7.085550793118592e-05,
BAU,0,,COMPOST,,2066,,0.0578,0.5545,0.5545,0.5545,,,8.959,0.446809,7.525,0.287149,26.3387,1.27888,26.3388,,1.44173,,,,0.0656935,0.00318976,,0.8962,,2.6348,2.6347,,2.3772167768828817e-05,,6.988842197004448e-05,6.988815662605778e-05,
BAU,0,,COMPOST,,2067,,0.0579,0.5632,0.5632,0.5632,,,8.9745,0.424248,7.85688,0.299813,26.752,1.23123,26.752,,1.35874,,,,0.0667242,0.00307091,,0.8509,,2.5366,2.5366,,2.311970493860968e-05,,6.89173041971905e-05,6.89173041971905e-05,
BAU,0,,COMPOST,,2068,,0.058,0.5718,0.5718,0.5718,,,8.99,0.402826,8.1732,0.311883,27.1605,1.18487,27.1605,,1.27876,,,,0.0677431,0.00295526,,0.808,,2.4411,2.4411,,2.2485082858617322e-05,,6.793171223375704e-05,6.793171223375704e-05,
BAU,0,,COMPOST,,2069,,0.058,0.5803,0.5803,0.5803,,,8.99,0.381825,8.46017,0.322834,27.5643,1.13979,27.5642,,1.20162,,,,0.0687501,0.00284284,,0.7659,,2.3482,2.3482,,2.1830177532638177e-05,,6.693341263016076e-05,6.693365545749704e-05,
BAU,0,,COMPOST,,2070,,0.0582,0.5888,0.5888,0.5888,,,9.021,0.363168,8.76228,0.334362,27.968,1.09619,27.968,,1.12773,,,,0.0697572,0.0027341,,0.7284,,2.2584,2.2584,,2.1267431074649177e-05,,6.593587321757988e-05,6.593587321757988e-05,
BAU,0,,LANDFILL,,2025,,0.6286,0.6286,3.3708,3.3708,,,85.4896,38.2936,,,151.686,66.1504,151.686,,104.444,,,,,,,76.8083,,136.2827,136.2827,,0.0007621645553673694,,0.0013523246423594775,0.0013523246423594775,
BAU,0,,LANDFILL,,2026,,0.6314,1.26,3.5452,3.5452,,,85.8704,36.4589,,,159.534,65.9459,159.534,,102.405,,,,,,,73.1284,,135.8613,135.8613,,0.0007432616482597436,,0.0013808658605697645,0.0013808658605697645,
BAU,0,,LANDFILL,,2027,,0.6342,1.8942,3.7223,3.7223,,,86.2512,34.7115,,,167.504,65.6305,167.503,,100.342,,,,,,,69.6234,,135.2112,135.212,,0.0007248133094992008,,0.0014076140828306694,0.0014076224863463248,
BAU,0,,LANDFILL,,2028,,0.6368,2.531,3.9021,3.9021,,,86.6048,33.0368,,,175.594,65.2139,175.594,,98.2507,,,,,,,66.2643,,134.353,134.353,,0.0007065871773154944,,0.0014326280854356445,0.0014326280854356445,
BAU,0,,LANDFILL,,2029,,0.6394,3.1704,4.0845,4.0845,,,86.9584,31.4423,,,183.802,64.7036,183.803,,96.1459,,,,,,,63.0662,,133.3024,133.3016,,0.0006888078761152959,,0.0014559255236253168,0.0014559176025058375,
BAU,0,,LANDFILL,,2030,,0.6419,3.8123,4.2693,4.2693,,,87.2984,29.9197,,,192.119,64.1053,192.119,,94.025,,,,,,,60.0121,,132.0697,132.0697,,0.0006713602492603934,,0.0014774733526348425,0.0014774733526348425,
BAU,0,,LANDFILL,,2031,,0.5403,4.3526,4.3526,4.3526,,,73.4808,23.8711,,,195.867,61.9489,195.867,,85.82,,,,,,,47.88,,127.6267,127.6267,,0.0005486381338704583,,0.001462424270922541,0.001462424270922541,
BAU,0,,LANDFILL,,2032,,0.0835,4.4361,4.4361,4.4361,,,11.356,3.4968,,,199.624,59.8458,199.624,,63.3426,,,,,,,7.0138,,123.2936,123.2936,,8.231903559184715e-05,,0.001447063680960452,0.001447063680960452,
BAU,0,,LANDFILL,,2033,,0.0835,4.5196,4.5196,4.5196,,,11.356,3.31451,,,203.382,57.7936,203.382,,61.1081,,,,,,,6.6481,,119.066,119.066,,7.992139377849238e-05,,0.001431364292837032,0.001431364292837032,
BAU,0,,LANDFILL,,2034,,0.0834,4.603,4.603,4.603,,,11.3424,3.13795,,,207.135,55.7915,207.135,,58.9295,,,,,,,6.294,,114.9414,114.9414,,7.750065974218085e-05,,0.0014153176713655514,0.0014153176713655514,
BAU,0,,LANDFILL,,2035,,0.0834,4.6864,4.6864,4.6864,,,11.3424,2.97436,,,210.888,53.8411,210.888,,56.8155,,,,,,,5.9659,,110.9232,110.9232,,7.524335897299111e-05,,0.0013989915262286774,0.0013989915262286774,
BAU,0,,LANDFILL,,2036,,,4.6864,4.6864,4.6773,,,,,,,210.479,50.9351,210.478,,50.9351,,,,,,,,,104.9361,104.9366,,,,0.001355603556268397,0.0013556099968634059,
BAU,0,,LANDFILL,,2037,,0.0989,4.7853,4.7853,4.7853,,,13.4504,3.16897,,,215.339,49.3946,215.338,,52.5635,,,,,,,6.3562,,101.7621,101.7626,,8.4105416608504e-05,,0.001346509561176027,0.00134651581418089,
BAU,0,,LANDFILL,,2038,,0.1084,4.8937,4.8937,4.8937,,,14.7424,3.2923,,,220.216,47.8801,220.216,,51.1724,,,,,,,6.6036,,98.642,98.642,,8.949931931206213e-05,,0.001336904581453839,0.001336904581453839,
BAU,0,,LANDFILL,,2039,,0.1085,5.0022,5.0022,5.0022,,,14.756,3.12354,,,225.099,46.3902,225.099,,49.5137,,,,,,,6.2651,,95.5728,95.5728,,8.697270219394853e-05,,0.0013267462924339672,0.0013267462924339672,
BAU,0,,LANDFILL,,2040,,0.1086,5.1108,5.1108,5.1108,,,14.7696,2.96343,,,229.986,44.9264,229.986,,47.8898,,,,,,,5.944,,92.5571,92.5571,,8.451734113250243e-05,,0.0013160684932360864,0.0013160684932360864,
BAU,0,,LANDFILL,,2041,,0.1085,5.2193,5.2193,5.2193,,,14.756,2.80635,,,234.869,43.4883,234.868,,46.2946,,,,,,,5.6289,,89.5941,89.5945,,8.198011329432417e-05,,0.0013048593961243785,0.0013048649518382098,
