PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
CapacityToActivityUnit,PLANDEACCION,ECU,ENE_TERM,,,,,,,,,,1
CapacityToActivityUnit,PLANDEACCION,ECU,RAW_MAT_CLK,,,,,,,,,,1
CapacityToActivityUnit,PLANDEACCION,ECU,ELEC_TERM,,,,,,,,,,1
CapacityToActivityUnit,PLANDEACCION,ECU,ELEC_CEM,,,,,,,,,,1
CapacityToActivityUnit,PLANDEACCION,ECU,RAW_MAT_CEM,,,,,,,,,,1
CapacityToActivityUnit,PLANDEACCION,ECU,PROD_CLK_TRAD,,,,,,,,,,1
CapacityToActivityUnit,PLANDEACCION,ECU,PROD_CLK_ELEC,,,,,,,,,,1
CapacityToActivityUnit,PLANDEACCION,ECU,PROD_CEM,,,,,,,,,,1
CapacityToActivityUnit,PLANDEACCION,ECU,T5CEM_PRODCEM_PROD,,,,,,,,,,1
