Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,0,,INORG_RCY_OS,,2039,,0.0518022,0.72328,0.72328,0.72328,,,,,,,,,,,0.323459,,,,1.56952,0.323459,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2040,,0.0520669,0.775347,0.775347,0.775347,,,,,,,,,,,0.328667,,,,1.6825,0.328667,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2041,,0.104761,0.880108,0.880108,0.827637,,,,,,,,,,,0.332543,,,,1.79597,0.332543,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2042,,,0.880108,0.880108,0.880108,,,,,,,,,,,0.33519,,,,1.90983,0.33519,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2043,,0.0526093,0.932717,0.932717,0.932717,,,,,,,,,,,0.336707,,,,2.024,0.336707,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2044,,0.0527054,0.985423,0.985423,0.985423,,,,,,,,,,,0.337188,,,,2.13837,0.337188,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2045,,0.0527586,1.03818,1.03818,1.03818,,,,,,,,,,,0.336721,,,,2.25285,0.336721,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2046,,0.153482,1.19166,1.19166,1.09095,,,,,,,,,,,0.33539,,,,2.36736,0.33539,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2047,,,1.14369,1.14369,1.14369,,,,,,,,,,,0.333273,,,,2.4818,0.333273,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2048,,1.40223,2.49989,2.49989,1.19635,,,,,,,,,,,0.330444,,,,2.59608,0.330444,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2049,,,2.36933,2.36933,1.24889,,,,,,,,,,,0.326973,,,,2.71009,0.326973,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2050,,,2.36933,2.36933,1.30163,,,,,,,,,,,0.323015,,,,2.82454,0.323015,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2051,,,2.11093,2.11093,1.31013,,,,,,,,,,,0.308174,,,,2.84298,0.308174,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2052,,,2.11093,2.11093,1.31836,,,,,,,,,,,0.293943,,,,2.86083,0.293943,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2053,,,2.11093,2.11093,1.32631,,,,,,,,,,,0.280299,,,,2.87809,0.280299,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2054,,,2.11093,2.11093,1.33398,,,,,,,,,,,0.267223,,,,2.89473,0.267223,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2055,,,2.11093,2.11093,1.34136,,,,,,,,,,,0.254694,,,,2.91075,0.254694,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2056,,,2.06014,2.06014,1.34845,,,,,,,,,,,0.242692,,,,2.92614,0.242692,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2057,,,1.97391,1.97391,1.35524,,,,,,,,,,,0.231198,,,,2.94088,0.231198,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2058,,,1.92241,1.92241,1.36173,,,,,,,,,,,0.220195,,,,2.95496,0.220195,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2059,,,1.87061,1.87061,1.36791,,,,,,,,,,,0.209663,,,,2.96837,0.209663,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2060,,,1.81854,1.81854,1.37379,,,,,,,,,,,0.199586,,,,2.98111,0.199586,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2061,,,1.71378,1.71378,1.37934,,,,,,,,,,,0.189946,,,,2.99317,0.189946,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2062,,,1.71378,1.71378,1.38457,,,,,,,,,,,0.180726,,,,3.00452,0.180726,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2063,,,1.66117,1.66117,1.38948,,,,,,,,,,,0.171912,,,,3.01518,0.171912,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2064,,,1.60847,1.60847,1.39406,,,,,,,,,,,0.163487,,,,3.02512,0.163487,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2065,,,1.55571,1.55571,1.39831,,,,,,,,,,,0.155436,,,,3.03434,0.155436,,,,,,,,,,,
